PERMNO,date,TICKER,COMNAM,PERMCO,CUSIP,PRC,RET
86868,20111228,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,90.12000,-0.019369
86868,20111229,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,91.01000,0.009876
86868,20111230,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,90.43000,-0.006373
86868,20120103,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.36000,0.054517
86868,20120104,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.74000,-0.006502
86868,20120105,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.58000,-0.001689
86868,20120106,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,93.42000,-0.012265
86868,20120109,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.69000,0.013595
86868,20120110,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,98.33000,0.038441
86868,20120111,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,99.76000,0.014543
86868,20120112,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,101.21000,0.014535
86868,20120113,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,98.96000,-0.022231
86868,20120117,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.68000,-0.012935
86868,20120118,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,104.31000,0.067875
86868,20120119,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,107.68000,0.032308
86868,20120120,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,108.74000,0.009844
86868,20120123,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,108.19000,-0.005058
86868,20120124,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,108.87000,0.006285
86868,20120125,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,108.27000,-0.005511
86868,20120126,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,108.56000,0.002678
86868,20120127,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,111.77000,0.029569
86868,20120130,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,109.73000,-0.018252
86868,20120131,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,111.47000,0.015857
86868,20120201,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.45000,0.017763
86868,20120202,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.39000,-0.000529
86868,20120203,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.53000,0.036511
86868,20120206,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.39000,-0.001191
86868,20120207,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.98000,-0.012011
86868,20120208,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.15000,0.001466
86868,20120209,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.88000,-0.002325
86868,20120210,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.12000,-0.015188
86868,20120213,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.53000,0.003593
86868,20120214,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,112.87000,-0.014494
86868,20120215,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.17000,0.002658
86868,20120216,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.74000,0.013873
86868,20120217,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.91000,0.010197
86868,20120221,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.63000,0.006212
86868,20120222,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.36000,-0.019463
86868,20120223,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.80000,0.012592
86868,20120224,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.87000,0.000604
86868,20120227,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.23000,0.003107
86868,20120228,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.11000,0.010582
86868,20120229,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.14000,-0.016822
86868,20120301,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,121.13000,0.052024
86868,20120302,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.96000,-0.009659
86868,20120305,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.63000,-0.011087
86868,20120306,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.67000,-0.041811
86868,20120307,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.40000,0.024017
86868,20120308,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.17000,0.006615
86868,20120309,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.29000,0.001024
86868,20120312,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.99000,-0.002558
86868,20120313,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.54000,0.064535
86868,20120314,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,120.37000,-0.033483
86868,20120315,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,123.06000,0.022348
86868,20120316,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,122.93000,-0.001056
86868,20120319,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.30000,0.011145
86868,20120320,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,126.02000,0.013837
86868,20120321,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,125.99000,-0.000238
86868,20120322,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.74000,-0.009921
86868,20120323,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,126.18000,0.011544
86868,20120326,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,128.07001,0.014979
86868,20120327,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,126.33000,-0.013586
86868,20120328,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,126.36000,0.000237
86868,20120329,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,123.76000,-0.020576
86868,20120330,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.37000,0.004929
86868,20120402,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.90000,0.004261
86868,20120403,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,122.71000,-0.017534
86868,20120404,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.96000,-0.022411
86868,20120405,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.00000,-0.016339
86868,20120409,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.02000,-0.008305
86868,20120410,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.56000,-0.021022
86868,20120411,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.93000,0.011959
86868,20120412,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,120.39000,0.038471
86868,20120413,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.09000,-0.044024
86868,20120416,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.73000,0.022939
86868,20120417,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.86000,-0.007390
86868,20120418,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.33000,-0.013093
86868,20120419,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.60000,-0.015000
86868,20120420,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,112.44000,-0.010211
86868,20120423,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,111.75000,-0.006137
86868,20120424,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.11000,0.021119
86868,20120425,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.98000,-0.001139
86868,20120426,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.56000,0.005089
86868,20120427,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.41000,-0.001309
86868,20120430,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.15000,0.006468
86868,20120501,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.33000,0.001563
86868,20120502,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.77000,-0.013526
86868,20120503,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,111.53000,-0.019689
86868,20120504,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,108.99000,-0.022774
86868,20120507,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,110.04000,0.009634
86868,20120508,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,109.37000,-0.006089
86868,20120509,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,107.29000,-0.019018
86868,20120510,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,106.32000,-0.009041
86868,20120511,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,102.13000,-0.039409
86868,20120514,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,99.77000,-0.023108
86868,20120515,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,99.87000,0.001002
86868,20120516,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,98.20000,-0.016722
86868,20120517,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.08000,-0.011405
86868,20120518,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.49000,-0.016378
86868,20120521,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,96.51000,0.010682
86868,20120522,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.53000,0.010569
86868,20120523,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,98.04000,0.005229
86868,20120524,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,96.86000,-0.012036
86868,20120525,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,96.70000,-0.001652
86868,20120529,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.86000,0.016753
86868,20120530,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.61000,-0.033211
86868,20120531,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.70000,0.011521
86868,20120601,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,92.64000,-0.031975
86868,20120604,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,91.00000,-0.017703
86868,20120605,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,92.21000,0.013297
86868,20120606,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.96000,0.029823
86868,20120607,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.00000,-0.010110
86868,20120608,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.54000,0.005745
86868,20120611,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,92.80000,-0.018405
86868,20120612,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.04000,0.013362
86868,20120613,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,92.72000,-0.014037
86868,20120614,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,93.82000,0.011864
86868,20120615,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.66000,0.019612
86868,20120618,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,93.63000,-0.021221
86868,20120619,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,96.37000,0.029264
86868,20120620,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,96.55000,0.001868
86868,20120621,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,93.90000,-0.027447
86868,20120622,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,93.63000,-0.002875
86868,20120625,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,91.22000,-0.025740
86868,20120626,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,91.03000,-0.002083
86868,20120627,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,93.27000,0.024607
86868,20120628,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,93.49000,0.002359
86868,20120629,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.86000,0.025350
86868,20120702,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.13000,0.013248
86868,20120703,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,98.60000,0.015134
86868,20120705,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.92000,-0.027181
86868,20120706,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.47000,-0.004691
86868,20120709,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.47000,-0.010474
86868,20120710,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.25000,-0.002329
86868,20120711,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.13000,0.009337
86868,20120712,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.02000,-0.011668
86868,20120713,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.43000,0.036269
86868,20120716,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.68000,0.002566
86868,20120717,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.98000,0.003071
86868,20120718,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,96.51000,-0.015003
86868,20120719,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.00000,-0.015646
86868,20120720,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.16000,-0.008842
86868,20120723,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,93.16000,-0.010620
86868,20120724,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,94.47000,0.014062
86868,20120725,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,95.96000,0.015772
86868,20120726,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,98.06000,0.021884
86868,20120727,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,101.64000,0.036508
86868,20120730,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,100.88000,-0.007477
86868,20120731,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,100.90000,0.000198
86868,20120801,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,100.09000,-0.008028
86868,20120802,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,97.81000,-0.022779
86868,20120803,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,100.98000,0.032410
86868,20120806,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,102.02000,0.010299
86868,20120807,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,103.24000,0.011958
86868,20120808,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,102.50000,-0.007168
86868,20120809,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,103.60000,0.010732
86868,20120810,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,103.02000,-0.005598
86868,20120813,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,103.61000,0.005727
86868,20120814,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,103.26000,-0.003378
86868,20120815,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,103.13000,-0.001259
86868,20120816,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,103.49000,0.003491
86868,20120817,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,103.60000,0.001063
86868,20120820,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,105.28000,0.016216
86868,20120821,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,105.32000,0.000380
86868,20120822,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,104.67000,-0.006172
86868,20120823,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,104.08000,-0.005637
86868,20120824,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,104.96000,0.008455
86868,20120827,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,105.12000,0.001524
86868,20120828,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,105.03000,0.003520
86868,20120829,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,105.53000,0.004761
86868,20120830,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,104.72000,-0.007676
86868,20120831,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,105.72000,0.009549
86868,20120904,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,106.41000,0.006527
86868,20120905,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,109.94000,0.033174
86868,20120906,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.54000,0.032745
86868,20120907,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.33000,0.024573
86868,20120910,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.68000,-0.014184
86868,20120911,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.69000,0.017527
86868,20120912,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.24000,0.013283
86868,20120913,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,120.67000,0.020551
86868,20120914,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,121.36000,0.005718
86868,20120917,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.90000,-0.012030
86868,20120918,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.88000,-0.000167
86868,20120919,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.02000,-0.007174
86868,20120920,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.63000,-0.011679
86868,20120921,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.72000,-0.007736
86868,20120924,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.60000,-0.001028
86868,20120925,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.50000,-0.026587
86868,20120926,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.08000,-0.003700
86868,20120927,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.23000,0.019013
86868,20120928,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,113.68000,-0.013451
86868,20121001,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.86000,0.027973
86868,20121002,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.25000,0.003337
86868,20121003,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.91000,0.005629
86868,20121004,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.90000,0.016877
86868,20121005,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.31000,-0.004921
86868,20121008,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.46000,0.001257
86868,20121009,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.63000,0.001423
86868,20121010,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,120.08000,0.003762
86868,20121011,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,121.99000,0.015906
86868,20121012,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,120.20000,-0.014673
86868,20121015,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.50000,0.035774
86868,20121016,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,123.22000,-0.010281
86868,20121017,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.92000,0.013796
86868,20121018,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,125.15000,0.001841
86868,20121019,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,123.62000,-0.012225
86868,20121022,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,122.77000,-0.006876
86868,20121023,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.00000,-0.030708
86868,20121024,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.77000,0.006471
86868,20121025,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.72000,-0.000417
86868,20121026,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.44000,-0.002339
86868,20121031,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,122.39000,0.024699
86868,20121101,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.85000,0.020100
86868,20121102,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,123.25000,-0.012815
86868,20121105,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,124.08000,0.006734
86868,20121106,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,126.25000,0.017489
86868,20121107,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.98000,-0.065505
86868,20121108,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.27000,-0.022970
86868,20121109,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.15000,0.007634
86868,20121112,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.24000,0.009384
86868,20121113,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.47000,-0.006568
86868,20121114,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,114.24000,-0.019147
86868,20121115,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.44000,0.010504
86868,20121116,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,115.84000,0.003465
86868,20121119,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.30000,0.021236
86868,20121120,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.09000,-0.001775
86868,20121121,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.70000,-0.003303
86868,20121123,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,120.31000,0.022175
86868,20121126,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,120.94000,0.005237
86868,20121127,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.41000,-0.020919
86868,20121128,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.33000,0.011992
86868,20121129,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.73000,-0.005028
86868,20121130,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.79000,-0.007917
86868,20121203,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.40000,0.005179
86868,20121204,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.58000,-0.015372
86868,20121205,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.13000,0.004718
86868,20121206,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.20000,0.000598
86868,20121207,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,116.57000,-0.005375
86868,20121210,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,117.01000,0.003775
86868,20121211,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.86000,0.015811
86868,20121212,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.09000,-0.006478
86868,20121213,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,118.50000,0.003472
86868,20121214,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,119.36000,0.007257
86868,20121217,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,123.49000,0.034601
86868,20121218,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,127.77000,0.034659
86868,20121219,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,127.24810,-0.004085
86868,20121220,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,129.72000,0.019426
86868,20121221,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,128.44000,-0.009867
86868,20121224,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,127.54000,-0.007007
86868,20121226,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,127.16000,-0.002979
86868,20121227,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,126.67000,-0.003853
86868,20121228,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,125.52000,-0.009079
86868,20121231,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,127.56000,0.016252
86868,20130102,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,131.66000,0.032142
86868,20130103,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,130.94000,-0.005469
86868,20130104,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,134.50999,0.027264
86868,20130107,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,134.25999,-0.001859
86868,20130108,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,133.05000,-0.009012
86868,20130109,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,134.32001,0.009545
86868,20130110,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,137.37000,0.022707
86868,20130111,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,137.13000,-0.001747
86868,20130114,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,136.13000,-0.007292
86868,20130115,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,135.59000,-0.003967
86868,20130116,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,141.09000,0.040563
86868,20130117,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,141.00999,-0.000567
86868,20130118,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,144.45000,0.024395
86868,20130122,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,145.95000,0.010384
86868,20130123,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,145.56000,-0.002672
86868,20130124,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,144.96001,-0.004122
86868,20130125,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,144.46001,-0.003449
86868,20130128,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,144.14999,-0.002146
86868,20130129,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,147.10001,0.020465
86868,20130130,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,147.14999,0.000340
86868,20130131,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,147.86000,0.004825
86868,20130201,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,149.89999,0.013797
86868,20130204,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,147.52000,-0.015877
86868,20130205,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,150.45000,0.019862
86868,20130206,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,151.12000,0.004453
86868,20130207,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,150.25999,-0.005691
86868,20130208,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,151.60001,0.008918
86868,20130211,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,152.24001,0.004222
86868,20130212,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,154.11000,0.012283
86868,20130213,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,154.52000,0.002660
86868,20130214,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,155.92999,0.009125
86868,20130215,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,154.99001,-0.006028
86868,20130219,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,158.64999,0.023614
86868,20130220,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,155.17999,-0.021872
86868,20130221,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,150.88000,-0.027710
86868,20130222,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,154.09000,0.021275
86868,20130225,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,147.64999,-0.041794
86868,20130226,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,148.00000,0.005757
86868,20130227,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,151.64999,0.024662
86868,20130228,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,149.75999,-0.012463
86868,20130301,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,150.53000,0.005142
86868,20130304,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,152.17999,0.010961
86868,20130305,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,152.96001,0.005126
86868,20130306,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,154.13000,0.007649
86868,20130307,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,156.62000,0.016155
86868,20130308,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,152.98000,-0.023241
86868,20130311,GS,GOLDMAN SACHS GROUP INC,35048,38141G10,153.30000,0.002092
